Date,Close
2020-09-11,77.42494965
2020-09-14,78.65984344
2020-09-15,79.64048004
2020-09-16,80.24881744
2020-09-17,78.76881409
2020-09-18,77.13439178
2020-09-21,76.17192078
2020-09-22,76.22639465
2020-09-23,75.35474396
2020-09-24,75.4001236
2020-09-25,76.54421234
2020-09-28,78.15136719
2020-09-29,76.99819946
2020-09-30,78.01515198
2020-10-01,78.75971985
2020-10-02,78.60538483
2020-10-05,80.33055115
2020-10-06,79.00487518
2020-10-07,80.31239319
2020-10-08,81.29302979
2020-10-09,81.72887421
2020-10-12,82.42803192
2020-10-13,81.86508179
2020-10-14,81.09326935
2020-10-15,80.65744781
2020-10-16,80.37595367
2020-10-19,79.54059601
2020-10-20,80.36686707
2020-10-21,80.14894104
2020-10-22,81.13867188
2020-10-23,82.44618225
2020-10-26,81.41107941
2020-10-27,81.76519775
2020-10-28,79.15014648
2020-10-29,80.17619324
2020-10-30,78.95947266
2020-11-02,78.06056213
2020-11-03,80.25791168
2020-11-04,81.52910614
2020-11-05,82.28275299
2020-11-06,82.30997467
2020-11-09,87.058815
2020-11-10,85.68128204
2020-11-11,86.70304108
2020-11-12,85.32549286
2020-11-13,87.17740631
2020-11-16,89.20267487
2020-11-17,89.95074463
2020-11-18,89.3212738
2020-11-19,89.18442535
2020-11-20,88.50022888
2020-11-23,88.3816452
2020-11-24,89.67704773
2020-11-25,89.58581543
2020-11-27,90.00549316
2020-11-30,89.42162323
2020-12-01,90.15142822
2020-12-02,90.23355103
2020-12-03,91.32828522
2020-12-04,93.30793762
2020-12-07,92.51425171
2020-12-08,92.33179474
2020-12-09,91.59284973
2020-12-10,96.14511871
2020-12-11,93.96476746
2020-12-14,94.25670624
2020-12-15,95.04125977
2020-12-16,94.21108246
2020-12-17,94.15635681
2020-12-18,94.22022247
2020-12-21,93.91005707
2020-12-22,93.42651367
2020-12-23,93.1072464
2020-12-24,93.06160736
2020-12-28,95.1872406
2020-12-29,96.36405182
2020-12-30,96.67424011
2020-12-31,97.59564972
2021-01-04,94.05599976
2021-01-05,94.36616516
2021-01-06,95.05037689
2021-01-07,94.28406525
2021-01-08,96.40054321
2021-01-11,95.42441559
2021-01-12,93.80055237
2021-01-13,93.86443329
2021-01-14,92.88827515
2021-01-15,93.35353851
2021-01-19,93.54512787
2021-01-20,96.20898438
2021-01-21,95.40617371
2021-01-22,94.79495239
2021-01-25,94.37529755
2021-01-26,95.50652313
2021-01-27,89.28479004
2021-01-28,89.5402298
2021-01-29,88.31776428
2021-02-01,89.93249512
2021-02-02,92.73318481
2021-02-03,92.15846252
2021-02-04,94.54865265
2021-02-05,97.13952637
2021-02-08,96.93881989
2021-02-09,96.9023056
2021-02-10,96.5830307
2021-02-11,96.57389832
2021-02-12,96.06301117
2021-02-16,96.8384552
2021-02-17,95.6840744
2021-02-18,96.16964722
2021-02-19,94.70378876
2021-02-22,93.27457428
2021-02-23,92.87145996
2021-02-24,95.62911987
2021-02-25,94.79540253
2021-02-26,98.97311401
2021-03-01,97.91036224
2021-03-02,98.21269226
2021-03-03,97.31484985
2021-03-04,96.09634399
2021-03-05,96.38036346
2021-03-08,96.22460938
2021-03-09,97.61720276
2021-03-10,98.7440567
2021-03-11,98.32263184
2021-03-12,98.7715683
2021-03-15,99.77017212
2021-03-16,102.0056076
2021-03-17,101.1993942
2021-03-18,98.59747314
2021-03-19,97.42481232
2021-03-22,98.55167389
2021-03-23,97.34234619
2021-03-24,96.16964722
2021-03-25,98.35009766
2021-03-26,100.6863403
2021-03-29,99.98088837
2021-03-30,101.0253067
2021-03-31,100.1091614
2021-04-01,100.2099304
2021-04-05,101.7124329
2021-04-06,103.6638718
2021-04-07,103.7005157
2021-04-08,103.5630875
2021-04-09,103.6913452
2021-04-12,104.2685318
2021-04-13,105.6885834
2021-04-14,105.5053558
2021-04-15,106.8796005
2021-04-16,108.4187469
2021-04-19,107.7407913
2021-04-20,106.5223083
2021-04-21,106.9528809
2021-04-22,106.2016296
2021-04-23,107.7041473
2021-04-26,106.2016296
2021-04-27,106.4123611
2021-04-28,102.976738
2021-04-29,105.019783
2021-04-30,104.8915329
2021-05-03,106.0184021
2021-05-04,104.5433807
2021-05-05,103.9662018
2021-05-06,105.1205902
2021-05-07,104.7541046
2021-05-10,104.7174606
2021-05-11,104.0303345
2021-05-12,100.9857712
2021-05-13,101.6296387
2021-05-14,102.2826996
2021-05-17,102.0803452
2021-05-18,102.1631241
2021-05-19,100.8753815
2021-05-20,102.4758606
2021-05-21,102.0251541
2021-05-24,103.4968338
2021-05-25,103.5980225
2021-05-26,103.8003922
2021-05-27,104.4074478
2021-05-28,104.7477875
2021-06-01,104.2510757
2021-06-02,103.9383469
2021-06-03,102.2091064
2021-06-04,103.0093384
2021-06-07,102.4022751
2021-06-08,102.5770264
2021-06-09,102.4574585
2021-06-10,103.2116928
2021-06-11,103.5336227
2021-06-14,103.4324417
2021-06-15,102.917366
2021-06-16,102.429863
2021-06-17,102.4574585
2021-06-18,100.902977
2021-06-21,102.0711441
2021-06-22,102.8805618
2021-06-23,102.6138229
2021-06-24,103.0093384
2021-06-25,103.9751358
2021-06-28,103.239296
2021-06-29,103.2668839
2021-06-30,102.8437729
2021-07-01,104.3154678
2021-07-02,105.7503738
2021-07-06,106.4494324
2021-07-07,107.7463608
2021-07-08,106.6885834
2021-07-09,108.0499039
2021-07-12,108.9605026
2021-07-13,109.9630966
2021-07-14,110.1930466
2021-07-15,109.4296036
2021-07-16,109.208847
2021-07-19,106.0723114
2021-07-20,108.0038986
2021-07-21,109.7055435
2021-07-22,112.7961044
2021-07-23,115.8682709
2021-07-26,115.9510422
2021-07-27,115.9234467
2021-07-28,112.5937576
2021-07-29,112.5661545
2021-07-30,111.692337
2021-08-02,110.7173462
2021-08-03,109.5767746
2021-08-04,108.7673492
2021-08-05,109.4847946
2021-08-06,109.5031967
2021-08-09,108.4822083
2021-08-10,107.0565033
2021-08-11,107.5735855
2021-08-12,106.8810654
2021-08-13,107.8136673
2021-08-16,108.533905
2021-08-17,107.6382294
2021-08-18,106.8164368
2021-08-19,105.5606308
2021-08-20,105.8468781
2021-08-23,106.3270264
2021-08-24,106.2623825
2021-08-25,106.7148514
2021-08-26,105.5606308
2021-08-27,106.299324
2021-08-30,106.7517776
2021-08-31,108.4877319
2021-09-01,108.450798
2021-09-02,108.3769455
2021-09-03,108.2107239
2021-09-07,106.917984
2021-09-08,108.9955826
2021-09-09,109.6881332
2021-09-10,110.1959915
2021-09-13,110.0482483
2021-09-14,109.7527618
2021-09-15,105.8561096
2021-09-16,105.883812
2021-09-17,104.7203369
2021-09-20,103.2521744
2021-09-21,103.621521
2021-09-22,104.4064026
2021-09-23,105.3944321
2021-09-24,105.3667297
2021-09-27,104.9696732
2021-09-28,103.1506195
2021-09-29,103.5753479
2021-09-30,101.8578873
2021-10-01,104.2678833
2021-10-04,102.919754
2021-10-05,102.3564911
2021-10-06,103.0859756
2021-10-07,103.6122971
2021-10-08,102.6981659
2021-10-11,102.439621
2021-10-12,102.4950027
2021-10-13,102.2734146
2021-10-14,103.2983475
2021-10-15,102.9105377
2021-10-18,104.6834183
2021-10-19,104.79422
2021-10-20,105.1358719
2021-10-21,105.6714401
2021-10-22,105.7730026
2021-10-25,105.9207458
2021-10-26,106.1146469
2021-10-27,104.8126907
2021-10-28,104.5264359
2021-10-29,97.94274139
2021-11-01,101.3869629
2021-11-02,102.9105377
2021-11-03,103.9816513
2021-11-04,103.5661316
2021-11-05,107.952179
2021-11-08,106.3362656
2021-11-09,105.3851776
2021-11-10,105.0235062
2021-11-11,103.3450012
2021-11-12,103.6046524
2021-11-15,103.7437515
2021-11-16,104.0776062
2021-11-17,104.3465195
2021-11-18,104.6989365
2021-11-19,102.732933
2021-11-22,103.3542709
2021-11-23,105.3295517
2021-11-24,105.6912079
2021-11-26,102.6216583
2021-11-29,102.6865616
2021-11-30,101.6757431
2021-12-01,100.7669449
2021-12-02,103.3264389
2021-12-03,103.1595154
2021-12-06,105.1255341
2021-12-07,107.8148651
2021-12-08,107.8055878
2021-12-09,106.9709778
2021-12-10,108.2507248
2021-12-13,107.1657104
2021-12-14,106.3774643
2021-12-15,106.3496475
2021-12-16,105.3388138
2021-12-17,100.7391129
2021-12-20,100.2383423
2021-12-21,102.3527145
2021-12-22,103.6232071
2021-12-23,104.2074356
2021-12-27,105.9230576
2021-12-28,107.1749878
2021-12-29,107.9261398
2021-12-30,107.7963104
2021-12-31,108.4732971
2022-01-03,108.2043533
2022-01-04,105.9415894
2022-01-05,102.4176254
2022-01-06,103.0667801
2022-01-07,99.75610352
2022-01-10,98.32798004
2022-01-11,96.48252869
2022-01-12,96.32486725
2022-01-13,94.96165466
2022-01-14,92.84728241
2022-01-18,90.63089752
2022-01-19,89.83335114
2022-01-20,88.76688385
2022-01-21,89.31404877
2022-01-24,90.97400665
2022-01-25,89.9631958
2022-01-26,88.6370697
2022-01-27,88.39595032
2022-01-28,90.14865875
2022-01-31,91.17803192
2022-02-01,91.5860672
2022-02-02,90.63089752
2022-02-03,88.97091675
2022-02-04,88.09919739
2022-02-07,88.27539063
2022-02-08,88.02500916
2022-02-09,90.07447052
2022-02-10,88.83482361
2022-02-11,87.36218262
2022-02-14,87.28759766
2022-02-15,88.08917999
2022-02-16,88.71366882
2022-02-17,86.72836304
2022-02-18,86.99866486
2022-02-22,86.78429413
2022-02-23,83.55936432
2022-02-24,84.8269577
2022-02-25,86.29029846
2022-02-28,85.55396271
2022-03-01,84.01608276
2022-03-02,86.46738434
2022-03-03,85.31163025
2022-03-04,83.91353607
2022-03-07,78.72195435
2022-03-08,78.29319763
2022-03-09,81.64862061
2022-03-10,81.23852539
2022-03-11,77.10948944
2022-03-14,73.90319061
2022-03-15,77.47299194
2022-03-16,81.47154236
2022-03-17,81.7045517
2022-03-18,83.51275635
2022-03-21,80.95890045
2022-03-22,81.91892242
2022-03-23,80.36239624
2022-03-24,81.20122528
2022-03-25,81.50881195
2022-03-28,82.37564087
2022-03-29,85.03202057
2022-03-30,84.84560394
2022-03-31,84.78968048
2022-04-01,85.27433777
2022-04-04,82.10532379
2022-04-05,78.40504456
2022-04-06,77.69668579
2022-04-07,77.47299194
2022-04-08,75.98169708
2022-04-11,75.19876099
2022-04-12,74.36923218
2022-04-13,75.4224472
2022-04-14,74.09892273
2022-04-18,74.19213104
2022-04-19,75.70207214
2022-04-20,74.72341156
2022-04-21,73.59560394
2022-04-22,72.62626648
2022-04-25,72.6822052
2022-04-26,70.49185181
2022-04-27,69.66231537
2022-04-28,71.37731171
2022-04-29,69.56909943
2022-05-02,70.24951172
2022-05-03,69.28017426
2022-05-04,76.09354401
2022-05-05,72.21615601
2022-05-06,71.32138824
2022-05-09,68.49723053
2022-05-10,66.97797394
2022-05-11,65.30026245
2022-05-12,65.61001587
2022-05-13,70.96016693
2022-05-16,67.97533417
2022-05-17,69.19555664
2022-05-18,66.90531921
2022-05-19,67.51542664
2022-05-20,68.88581085
2022-05-23,68.91396332
2022-05-24,68.25693512
2022-05-25,68.03166199
2022-05-26,69.91829681
2022-05-27,72.00205231
2022-05-31,73.68219757
2022-06-01,71.59844971
2022-06-02,74.54573822
2022-06-03,74.19846344
2022-06-06,74.13275146
2022-06-07,74.59266663
2022-06-08,73.65403748
2022-06-09,74.06703949
2022-06-10,71.02587891
2022-06-13,67.91901398
2022-06-14,67.8720932
2022-06-15,69.63671875
2022-06-16,66.5955658
2022-06-17,67.45911407
2022-06-21,68.48220062
2022-06-22,68.8013382
2022-06-23,70.58473206
2022-06-24,73.31613159
2022-06-27,72.91252899
2022-06-28,71.6547699
2022-06-29,71.73923492
2022-06-30,71.7016983
2022-07-01,74.39554596
2022-07-05,74.63959503
2022-07-06,74.02009583
2022-07-07,74.37677765
2022-07-08,74.4143219
2022-07-11,73.11902618
2022-07-12,72.98762512
2022-07-13,73.13778687
2022-07-14,73.40060425
2022-07-15,74.73347473
2022-07-18,75.30602264
2022-07-19,77.48363495
2022-07-20,78.15943909
2022-07-21,78.41287994
2022-07-22,78.45979309
2022-07-25,76.49807739
2022-07-26,75.38111877
2022-07-27,77.86846161
2022-07-28,79.47351837
2022-07-29,79.5767746
2022-08-01,79.6987915
2022-08-02,78.57244873
2022-08-03,81.91394806
2022-08-04,81.54788971
2022-08-05,80.46847534
2022-08-08,80.45909119
2022-08-09,79.63308716
2022-08-10,81.18182373
2022-08-11,82.38066864
2022-08-12,83.36239624
2022-08-15,84.16478729
2022-08-16,84.39134979
2022-08-17,83.40016174
2022-08-18,83.58895874
2022-08-19,82.05027771
2022-08-22,80.19064331
2022-08-23,79.94521332
2022-08-24,81.22902679
2022-08-25,82.49395752
2022-08-26,79.35051727
2022-08-29,79.40715027
2022-08-30,78.73693848
2022-08-31,79.35995483
2022-09-01,80.61545563
2022-09-02,78.29327393
2022-09-06,79.78473663
2022-09-07,83.36239624
2022-09-08,84.44797516
2022-09-09,83.72111511
2022-09-12,84.07982635
2022-09-13,82.91873169
2022-09-14,87.50643921
2022-09-15,87.05334473
2022-09-16,86.19433594
2022-09-19,86.97782898
2022-09-20,85.70347595
2022-09-21,83.63615417
2022-09-22,79.95465851
2022-09-23,79.45436096
2022-09-26,80.0585022
2022-09-27,79.55818176
2022-09-28,82.22964478
2022-09-29,81.71988678
2022-09-30,79.53930664
2022-10-03,80.82312012
2022-10-04,83.55119324
2022-10-05,85.0710144
2022-10-06,84.34415436
2022-10-07,82.1541214
2022-10-10,82.18243408
2022-10-11,81.38006592
2022-10-12,82.0030899
2022-10-13,84.36302185
2022-10-14,81.53110504
2022-10-17,83.91934967
2022-10-18,83.97599792
2022-10-19,82.61666107
2022-10-20,81.92757416
2022-10-21,83.64559937
2022-10-24,79.06731415
2022-10-25,80.4360733
2022-10-26,81.07798767
2022-10-27,80.50217438
2022-10-28,82.22019196
2022-10-31,81.73878479
2022-11-01,82.22019196
2022-11-02,79.84138489
2022-11-03,79.93578339
2022-11-04,86.71352386
2022-11-07,85.38251495
2022-11-08,87.5536499
2022-11-09,86.99350739
2022-11-10,91.38923645
2022-11-11,92.45256042
2022-11-14,92.49053192
2022-11-15,92.87979126
2022-11-16,92.15824127
2022-11-17,92.06329346
2022-11-18,92.99371338
2022-11-21,93.34499359
2022-11-22,93.44942474
2022-11-23,94.48427582
2022-11-25,94.52225494
2022-11-28,93.66779327
2022-11-29,93.66779327
2022-11-30,97.02866364
2022-12-01,98.13947296
2022-12-02,99.73445892
2022-12-05,98.31035614
2022-12-06,96.91474152
2022-12-07,96.71537018
2022-12-08,98.49075317
2022-12-09,96.63941956
2022-12-12,97.50336456
2022-12-13,96.94321442
2022-12-14,97.01918793
2022-12-15,94.93048859
2022-12-16,93.82920074
2022-12-19,93.32600403
2022-12-20,93.04118347
2022-12-21,93.67728424
2022-12-22,92.81332397
2022-12-23,93.2975235
2022-12-27,94.18045807
2022-12-28,93.61083221
2022-12-29,94.72162628
2022-12-30,94.18045807
2023-01-03,95.72800446
2023-01-04,99.17431641
2023-01-05,99.14582825
2023-01-06,101.2914658
2023-01-09,99.44013977
2023-01-10,100.6363907
2023-01-11,100.9212036
2023-01-12,100.4939804
2023-01-13,101.8041458
2023-01-17,101.3484497
2023-01-18,99.68699646
2023-01-19,98.98443604
2023-01-20,99.72497559
2023-01-23,100.835762
2023-01-24,101.2440033
2023-01-25,101.5668106
2023-01-26,103.2567368
2023-01-27,103.5035782
2023-01-30,102.9149475
2023-01-31,103.6175003
2023-02-01,104.4244995
2023-02-02,103.6269913
2023-02-03,99.02241516
2023-02-06,99.70597839
2023-02-07,101.4243851
2023-02-08,100.9212036
2023-02-09,101.1883698
2023-02-10,102.1806793
2023-02-13,103.5451355
2023-02-14,103.0298996
2023-02-15,104.0031433
2023-02-16,102.6100616
2023-02-17,102.1902313
2023-02-21,99.97658539
2023-02-22,99.96705627
2023-02-23,98.76481628
2023-02-24,96.94236755
2023-02-27,97.74386597
2023-02-28,97.40989685
2023-03-01,96.78016663
2023-03-02,98.28772736
2023-03-03,99.75714874
2023-03-06,100.1769562
2023-03-07,98.6026001
2023-03-08,97.80110931
2023-03-09,95.70198059
2023-03-10,94.82414246
2023-03-13,94.5378952
2023-03-14,94.90048218
2023-03-15,94.78598022
2023-03-16,95.82600403
2023-03-17,94.17530823
2023-03-20,95.27259827
2023-03-21,95.93096924
2023-03-22,94.57605743
2023-03-23,93.90814972
2023-03-24,93.83181763
2023-03-27,94.13715363
2023-03-28,94.19439697
2023-03-29,96.0072937
2023-03-30,96.67520905
2023-03-31,99.35638428
2023-04-03,100.0433884
2023-04-04,99.23235321
2023-04-05,100.0910873
2023-04-06,99.88117981
2023-04-10,99.93841553
2023-04-11,100.8925781
2023-04-12,100.7590027
2023-04-13,102.0852661
2023-04-14,102.5432587
2023-04-17,103.3447647
2023-04-18,102.9631042
2023-04-19,102.2474899
2023-04-20,102.1425247
2023-04-21,103.2302704
2023-04-24,104.2798462
2023-04-25,104.3275375
2023-04-26,106.3599091
2023-04-27,107.5812149
2023-04-28,109.0506287
2023-05-01,109.3082428
2023-05-02,109.2128372
2023-05-03,99.19418335
2023-05-04,99.91933441
2023-05-05,102.2951889
2023-05-08,102.257019
2023-05-09,101.8181229
2023-05-10,102.0661926
2023-05-11,101.2894669
2023-05-12,101.7593384
2023-05-15,102.2579727
2023-05-16,100.9538727
2023-05-17,101.3470078
2023-05-18,102.689476
2023-05-19,101.174408
2023-05-22,98.67165375
2023-05-23,96.21684265
2023-05-24,95.5168457
2023-05-25,94.39492035
2023-05-26,94.48123932
2023-05-30,93.733284
2023-05-31,93.62779999
2023-06-01,93.51272583
2023-06-02,95.41136932
2023-06-05,95.82369995
2023-06-06,94.18397522
2023-06-07,93.89629364
2023-06-08,95.07575226
2023-06-09,93.93465424
2023-06-12,94.41411591
2023-06-13,95.18123627
2023-06-14,96.52371216
2023-06-15,97.21411896
2023-06-16,97.68399048
2023-06-20,97.10864258
2023-06-21,97.68399048
2023-06-22,96.70589447
2023-06-23,94.29903412
2023-06-26,94.19356537
2023-06-27,94.66342163
2023-06-28,94.55792999
2023-06-29,94.62506104
2023-06-30,94.98944092
2023-07-03,95.07575226
2023-07-05,94.41411591
2023-07-06,92.24697113
2023-07-07,92.10313416
2023-07-10,95.05657196
2023-07-11,95.97711945
2023-07-12,96.98397827
2023-07-13,97.42507172
2023-07-14,97.43466187
2023-07-17,96.78261566
2023-07-18,96.61959076
2023-07-19,97.64562988
2023-07-20,96.73465729
2023-07-21,98.59495544
2023-07-24,98.55658722
2023-07-25,98.69082642
2023-07-26,97.54974365
2023-07-27,96.63877869
2023-07-28,97.08944702
2023-07-31,97.39630127
2023-08-01,97.09906006
2023-08-02,97.9332962
2023-08-03,98.12508392
2023-08-04,96.5428772
2023-08-07,97.55931854
2023-08-08,96.5620575
2023-08-09,95.81411743
2023-08-10,98.00244141
2023-08-11,97.35654449
2023-08-14,97.37581635
2023-08-15,96.44072723
2023-08-16,95.41886902
2023-08-17,93.09557343
2023-08-18,93.73182678
2023-08-21,92.98950958
2023-08-22,92.61356354
2023-08-23,91.75556946
2023-08-24,91.41816711
2023-08-25,92.04478455
2023-08-28,93.54865265
2023-08-29,95.58274078
2023-08-30,95.66950226
2023-08-31,93.93427277
2023-09-01,94.47412872
2023-09-05,93.35584259
2023-09-06,92.4978714
2023-09-07,91.67845917
2023-09-08,91.85198212
2023-09-11,92.22795105
2023-09-12,92.77744293
2023-09-13,93.44261932
2023-09-14,93.66434479
2023-09-15,92.76779938
2023-09-18,93.27873993
2023-09-19,91.86162567
2023-09-20,91.73631287
2023-09-21,89.75041962
2023-09-22,90.30955505
2023-09-25,89.40335846
2023-09-26,88.68998718
2023-09-27,87.88985443
2023-09-28,87.80308533
2023-09-29,87.9862442
2023-10-02,87.85128021
2023-10-03,86.26065063
2023-10-04,87.87056732
2023-10-05,89.04667664
2023-10-06,89.50940704
2023-10-09,89.34552002
2023-10-10,89.82752991
2023-10-11,88.64178467
2023-10-12,88.13085938
2023-10-13,88.18870544
2023-10-16,90.28062439
2023-10-17,90.79156494
2023-10-18,90.37702179
2023-10-19,91.0229187
2023-10-20,90.8012085
2023-10-23,90.81082916
2023-10-24,91.21573639
2023-10-25,90.61803436
2023-10-26,89.33587646
2023-10-27,88.70927429
2023-10-30,89.7986145
2023-10-31,88.92134094
2023-11-01,88.06337738
2023-11-02,96.4118042
2023-11-03,98.95681763
2023-11-06,100.2871552
2023-11-07,99.94976807
2023-11-08,100.5474548
2023-11-09,99.0934906
2023-11-10,101.1290588
2023-11-13,100.3342056
2023-11-14,102.3600845
2023-11-15,102.7768936
2023-11-16,103.9206848
2023-11-17,102.3310013
2023-11-20,101.0999603
2023-11-21,100.5086899
2023-11-22,100.2663574
2023-11-24,99.62660217
2023-11-27,99.21949005
2023-11-28,98.07569122
2023-11-29,96.78650665
2023-11-30,96.25337219
2023-12-01,96.15644073
2023-12-04,94.60552979
2023-12-05,92.60873413
2023-12-06,94.0433197
2023-12-07,93.48111725
2023-12-08,93.64590454
2023-12-11,95.10957336
2023-12-12,95.13866425
2023-12-13,95.09988403
2023-12-14,94.83816528
2023-12-15,93.78160858
2023-12-18,93.59744263
2023-12-19,94.72185516
2023-12-20,91.80419159
2023-12-21,92.40518188
2023-12-22,92.35671234
2023-12-26,92.73474121
2023-12-27,92.3664093
2023-12-28,92.98677063
2023-12-29,93.0643158
2024-01-02,90.79610443
2024-01-03,90.36960602
2024-01-04,90.67979431
2024-01-05,90.13696289
2024-01-08,91.30015564
2024-01-09,90.23390198
2024-01-10,90.6313324
2024-01-11,90.08850098
2024-01-12,89.15795898
2024-01-16,89.85585785
2024-01-17,88.95439911
2024-01-18,90.47622681
2024-01-19,90.98028564
2024-01-22,90.21452332
2024-01-23,89.14826202
2024-01-24,89.21611786
2024-01-25,89.76862335
2024-01-26,89.95280457
2024-01-29,90.92212677
2024-01-30,91.19353485
2024-01-31,90.17573547
2024-02-01,90.50532532
2024-02-02,90.13696289
2024-02-05,89.67169952
2024-02-06,92.73474121
2024-02-07,92.38578796
2024-02-08,94.18981934
2024-02-09,94.88218689
2024-02-12,93.09765625
2024-02-13,91.53741455
2024-02-14,91.73243713
2024-02-15,90.90356445
2024-02-16,90.90356445
2024-02-20,91.13759613
2024-02-21,92.65882874
2024-02-22,93.39994049
2024-02-23,93.243927
2024-02-26,91.93722534
2024-02-27,91.79094696
2024-02-28,90.68902588
2024-02-29,92.54181671
2024-03-01,90.84506226
2024-03-04,90.16244507
2024-03-05,88.9532547
2024-03-06,89.37258148
2024-03-07,88.68997192
2024-03-08,88.79724121
2024-03-11,89.78213501
2024-03-12,90.10393524
2024-03-13,89.33357239
2024-03-14,89.38233185
2024-03-15,87.88059998
2024-03-18,88.74847412
2024-03-19,89.31406403
2024-03-20,90.29896545
2024-03-21,89.38233185
2024-03-22,88.45593262
2024-03-25,88.41692352
2024-03-26,88.11463165
2024-03-27,89.2263031
2024-03-28,89.11904144
2024-04-01,89.25556183
2024-04-02,87.08097076
2024-04-03,86.49588013
2024-04-04,85.44271851
2024-04-05,84.69184875
2024-04-08,85.02340698
2024-04-09,84.96489716
2024-04-10,83.81421661
2024-04-11,83.76545715
2024-04-12,82.80979919
2024-04-15,83.05360413
2024-04-16,83.2973938
2024-04-17,84.06775665
2024-04-18,84.98440552
2024-04-19,85.43296814
2024-04-22,85.98880768
2024-04-23,85.68650818
2024-04-24,86.54463959
2024-04-25,85.65724182
2024-04-26,86.05705261
2024-04-29,86.13507843
2024-04-30,86.29109192
2024-05-01,72.59023285
2024-05-02,73.0680542
2024-05-03,71.29328918
2024-05-06,71.08850098
2024-05-07,70.69844055
2024-05-08,71.67358398
2024-05-09,73.79941559
2024-05-10,74.21873474
2024-05-13,74.2869873
2024-05-14,73.75065613
2024-05-15,73.81891632
2024-05-16,73.96630096
2024-05-17,76.49145508
2024-05-20,76.18685913
2024-05-21,76.36372375
2024-05-22,79.31137085
2024-05-23,76.94342041
2024-05-24,77.49365997
2024-05-28,76.12791443
2024-05-29,75.53837585
2024-05-30,77.38558197
2024-05-31,78.82009888
2024-06-03,80.64764404
2024-06-04,81.34525299
2024-06-05,79.74369812
2024-06-06,80.04828644
2024-06-07,80.00898743
2024-06-10,80.17601776
